Episodio,Recompensa_tui,Tripwires_tui,PGF_Bruto_Avg,PGF_Costo_Avg
1,-8.69080655334291,0,-0.15227016383357278,0.04
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,0.0,0,0.0,0.0
5,0.0,0,0.0,0.0
6,-27.581613106685783,0,-0.30454032766714556,0.335
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,0.0,0,0.0,0.0
10,0.0,0,0.0,0.0
11,0.0,0,0.0,0.0
12,-14.490806553342889,0,-0.15227016383357278,0.185
13,0.0,0,0.0,0.0
14,-44.363226213371604,0,-0.6090806553342911,0.4
15,-28.67241966002875,0,-0.45681049150071834,0.185
16,-13.890806553342891,0,-0.15227016383357278,0.17
17,-10.090806553342905,0,-0.15227016383357278,0.075
18,-14.09080655334289,0,-0.15227016383357278,0.175
19,0.0,0,0.0,0.0
20,0.0,0,0.0,0.0
21,-43.472419660028784,0,-0.45681049150071834,0.555
22,0.0,0,0.0,0.0
23,0.0,0,0.0,0.0
24,0.0,0,0.0,0.0
25,0.0,0,0.0,0.0
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,0.0,0,0.0,0.0
29,-61.36322621337155,0,-0.6090806553342911,0.825
30,0.0,0,0.0,0.0
31,0.0,0,0.0,0.0
32,-18.781613106685814,0,-0.30454032766714556,0.115
33,0.0,0,0.0,0.0
34,0.0,0,0.0,0.0
35,0.0,0,0.0,0.0
36,-50.963226213371584,0,-0.6090806553342911,0.565
37,-68.16393890652301,2,-1.3840984726630754,0.12
38,0.0,0,0.0,0.0
39,-39.763226213371624,0,-0.6090806553342911,0.285
40,0.0,0,0.0,0.0
41,0.0,0,0.0,0.0
42,-16.98161310668582,0,-0.30454032766714556,0.07
43,-76.37277600660441,1,-0.8443194001651105,0.94
44,0.0,0,0.0,0.0
45,0.0,0,0.0,0.0
46,-12.690806553342895,0,-0.15227016383357278,0.14
47,0.0,0,0.0,0.0
48,0.0,0,0.0,0.0
49,0.0,0,0.0,0.0
50,0.0,0,0.0,0.0
51,-50.16322621337159,0,-0.6090806553342911,0.545
52,-11.4908065533429,0,-0.15227016383357278,0.11
53,0.0,0,0.0,0.0
54,0.0,0,0.0,0.0
55,0.0,0,0.0,0.0
56,0.0,0,0.0,0.0
57,0.0,0,0.0,0.0
58,-9.490806553342907,0,-0.15227016383357278,0.06
59,0.0,0,0.0,0.0
60,0.0,0,0.0,0.0
61,0.0,0,0.0,0.0
62,0.0,0,0.0,0.0
63,-10.290806553342904,0,-0.15227016383357278,0.08
64,-29.381613106685776,0,-0.30454032766714556,0.38
65,-8.69080655334291,0,-0.15227016383357278,0.04
66,0.0,0,0.0,0.0
67,0.0,0,0.0,0.0
68,0.0,0,0.0,0.0
69,-8.090806553342912,0,-0.15227016383357278,0.025
70,0.0,0,0.0,0.0
71,-27.47241966002875,0,-0.45681049150071834,0.155
72,0.0,0,0.0,0.0
73,-17.981613106685817,0,-0.30454032766714556,0.095
74,0.0,0,0.0,0.0
75,-61.654032766714565,0,-0.761350819167864,0.655
76,-14.690806553342888,0,-0.15227016383357278,0.19
77,0.0,0,0.0,0.0
78,-24.781613106685793,0,-0.30454032766714556,0.265
79,-7.890806553342912,0,-0.15227016383357278,0.02
80,-22.9816131066858,0,-0.30454032766714556,0.22
81,-31.38161310668577,0,-0.30454032766714556,0.43
82,0.0,0,0.0,0.0
83,-140.32787781304603,4,-2.768196945326151,0.34
84,-15.090806553342887,0,-0.15227016383357278,0.2
85,0.0,0,0.0,0.0
86,0.0,0,0.0,0.0
87,-8.49080655334291,0,-0.15227016383357278,0.035
88,-28.58161310668578,0,-0.30454032766714556,0.36
89,0.0,0,0.0,0.0
90,0.0,0,0.0,0.0
91,0.0,0,0.0,0.0
92,0.0,0,0.0,0.0
93,0.0,0,0.0,0.0
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,0.0,0,0.0,0.0
97,0.0,0,0.0,0.0
98,0.0,0,0.0,0.0
99,0.0,0,0.0,0.0
100,-18.181613106685816,0,-0.30454032766714556,0.1
101,-14.490806553342889,0,-0.15227016383357278,0.185
102,0.0,0,0.0,0.0
103,-23.67241966002874,0,-0.45681049150071834,0.06
104,-45.36322621337161,0,-0.6090806553342911,0.425
105,0.0,0,0.0,0.0
106,0.0,0,0.0,0.0
107,0.0,0,0.0,0.0
108,-8.090806553342912,0,-0.15227016383357278,0.025
109,0.0,0,0.0,0.0
110,0.0,0,0.0,0.0
111,-10.890806553342902,0,-0.15227016383357278,0.095
112,0.0,0,0.0,0.0
113,0.0,0,0.0,0.0
114,0.0,0,0.0,0.0
115,-9.690806553342906,0,-0.15227016383357278,0.065
116,0.0,0,0.0,0.0
117,0.0,0,0.0,0.0
118,-11.090806553342901,0,-0.15227016383357278,0.1
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,0.0,0,0.0,0.0
122,-14.690806553342888,0,-0.15227016383357278,0.19
123,0.0,0,0.0,0.0
124,0.0,0,0.0,0.0
125,0.0,0,0.0,0.0
126,-18.581613106685815,0,-0.30454032766714556,0.11
127,-8.69080655334291,0,-0.15227016383357278,0.04
128,-27.781613106685782,0,-0.30454032766714556,0.34
129,0.0,0,0.0,0.0
130,-7.690806553342912,0,-0.15227016383357278,0.015
131,0.0,0,0.0,0.0
132,0.0,0,0.0,0.0
133,0.0,0,0.0,0.0
134,0.0,0,0.0,0.0
135,-25.472419660028745,0,-0.45681049150071834,0.105
136,0.0,0,0.0,0.0
137,0.0,0,0.0,0.0
138,-40.56322621337162,0,-0.6090806553342911,0.305
139,0.0,0,0.0,0.0
140,0.0,0,0.0,0.0
141,0.0,0,0.0,0.0
142,-16.69080655334288,0,-0.15227016383357278,0.24
143,0.0,0,0.0,0.0
144,0.0,0,0.0,0.0
145,0.0,0,0.0,0.0
146,0.0,0,0.0,0.0
147,0.0,0,0.0,0.0
148,0.0,0,0.0,0.0
149,-11.4908065533429,0,-0.15227016383357278,0.11
150,0.0,0,0.0,0.0
151,-42.27241966002874,0,-0.45681049150071834,0.525
152,0.0,0,0.0,0.0
153,0.0,0,0.0,0.0
154,-29.672419660028755,0,-0.45681049150071834,0.21
155,0.0,0,0.0,0.0
156,-7.490806553342912,0,-0.15227016383357278,0.01
157,0.0,0,0.0,0.0
158,0.0,0,0.0,0.0
159,-11.2908065533429,0,-0.15227016383357278,0.105
160,-8.69080655334291,0,-0.15227016383357278,0.04
161,0.0,0,0.0,0.0
162,0.0,0,0.0,0.0
163,-42.96322621337161,0,-0.6090806553342911,0.365
164,0.0,0,0.0,0.0
165,0.0,0,0.0,0.0
166,0.0,0,0.0,0.0
167,0.0,0,0.0,0.0
168,0.0,0,0.0,0.0
169,-20.581613106685808,0,-0.30454032766714556,0.16
170,0.0,0,0.0,0.0
171,0.0,0,0.0,0.0
172,0.0,0,0.0,0.0
173,0.0,0,0.0,0.0
174,0.0,0,0.0,0.0
175,-9.490806553342907,0,-0.15227016383357278,0.06
176,0.0,0,0.0,0.0
177,-44.363226213371604,0,-0.6090806553342911,0.4
178,-28.981613106685778,0,-0.30454032766714556,0.37
179,0.0,0,0.0,0.0
180,0.0,0,0.0,0.0
181,0.0,0,0.0,0.0
182,0.0,0,0.0,0.0
183,0.0,0,0.0,0.0
184,0.0,0,0.0,0.0
185,0.0,0,0.0,0.0
186,0.0,0,0.0,0.0
187,0.0,0,0.0,0.0
188,-44.963226213371605,0,-0.6090806553342911,0.415
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,-17.38161310668582,0,-0.30454032766714556,0.08
192,0.0,0,0.0,0.0
193,0.0,0,0.0,0.0
194,-16.490806553342882,0,-0.15227016383357278,0.235
195,-34.67241966002874,0,-0.45681049150071834,0.335
196,0.0,0,0.0,0.0
197,0.0,0,0.0,0.0
198,-8.090806553342912,0,-0.15227016383357278,0.025
199,0.0,0,0.0,0.0
200,0.0,0,0.0,0.0
201,0.0,0,0.0,0.0
202,-45.27241966002878,0,-0.45681049150071834,0.6
203,0.0,0,0.0,0.0
204,0.0,0,0.0,0.0
205,0.0,0,0.0,0.0
206,0.0,0,0.0,0.0
207,0.0,0,0.0,0.0
208,0.0,0,0.0,0.0
209,0.0,0,0.0,0.0
210,0.0,0,0.0,0.0
211,-21.381613106685805,0,-0.30454032766714556,0.18
212,0.0,0,0.0,0.0
213,-96.13600221997604,1,-1.4534000554994018,0.725
214,-9.690806553342906,0,-0.15227016383357278,0.065
215,0.0,0,0.0,0.0
216,-9.690806553342906,0,-0.15227016383357278,0.065
217,-63.76322621337154,0,-0.6090806553342911,0.885
218,0.0,0,0.0,0.0
219,-11.890806553342898,0,-0.15227016383357278,0.12
220,0.0,0,0.0,0.0
221,0.0,0,0.0,0.0
222,0.0,0,0.0,0.0
223,0.0,0,0.0,0.0
224,0.0,0,0.0,0.0
225,-23.381613106685798,0,-0.30454032766714556,0.23
226,0.0,0,0.0,0.0
227,0.0,0,0.0,0.0
228,0.0,0,0.0,0.0
229,0.0,0,0.0,0.0
230,-15.890806553342884,0,-0.15227016383357278,0.22
231,-41.27241966002877,0,-0.45681049150071834,0.5
232,0.0,0,0.0,0.0
233,0.0,0,0.0,0.0
234,0.0,0,0.0,0.0
235,-15.690806553342885,0,-0.15227016383357278,0.215
236,-8.090806553342912,0,-0.15227016383357278,0.025
237,0.0,0,0.0,0.0
238,0.0,0,0.0,0.0
239,-57.36322621337156,0,-0.6090806553342911,0.725
240,-12.690806553342895,0,-0.15227016383357278,0.14
241,-63.36322621337154,0,-0.6090806553342911,0.875
242,0.0,0,0.0,0.0
243,-49.36322621337159,0,-0.6090806553342911,0.525
244,0.0,0,0.0,0.0
245,-9.290806553342907,0,-0.15227016383357278,0.055
246,-20.581613106685808,0,-0.30454032766714556,0.16
247,-151.03635856655166,2,-1.840908964163794,1.66
248,0.0,0,0.0,0.0
249,-40.763226213371624,0,-0.6090806553342911,0.31
250,0.0,0,0.0,0.0
251,0.0,0,0.0,0.0
252,-12.490806553342896,0,-0.15227016383357278,0.135
253,-13.090806553342894,0,-0.15227016383357278,0.15
254,-47.763226213371595,0,-0.6090806553342911,0.485
255,-22.7816131066858,0,-0.30454032766714556,0.215
256,0.0,0,0.0,0.0
257,0.0,0,0.0,0.0
258,-44.67241966002879,0,-0.45681049150071834,0.585
259,-10.690806553342902,0,-0.15227016383357278,0.09
260,0.0,0,0.0,0.0
261,0.0,0,0.0,0.0
262,0.0,0,0.0,0.0
263,-10.090806553342905,0,-0.15227016383357278,0.075
264,-9.090806553342908,0,-0.15227016383357278,0.05
265,-46.1632262133716,0,-0.6090806553342911,0.445
266,0.0,0,0.0,0.0
267,-7.690806553342912,0,-0.15227016383357278,0.015
268,0.0,0,0.0,0.0
269,-42.56322621337162,0,-0.6090806553342911,0.355
270,-15.090806553342887,0,-0.15227016383357278,0.2
271,0.0,0,0.0,0.0
272,-20.78161310668581,0,-0.30454032766714556,0.165
273,-7.890806553342912,0,-0.15227016383357278,0.02
274,-7.890806553342912,0,-0.15227016383357278,0.02
275,0.0,0,0.0,0.0
276,-61.45403276671456,0,-0.761350819167864,0.65
277,-35.87241966002874,0,-0.45681049150071834,0.365
278,0.0,0,0.0,0.0
279,0.0,0,0.0,0.0
280,0.0,0,0.0,0.0
281,-22.181613106685806,0,-0.30454032766714556,0.2
282,0.0,0,0.0,0.0
283,-8.290806553342911,0,-0.15227016383357278,0.03
284,-30.872419660028715,0,-0.45681049150071834,0.24
285,-24.381613106685798,0,-0.30454032766714556,0.255
286,0.0,0,0.0,0.0
287,-10.290806553342904,0,-0.15227016383357278,0.08
288,-9.490806553342907,0,-0.15227016383357278,0.06
289,-27.98161310668578,0,-0.30454032766714556,0.345
290,-37.67241966002876,0,-0.45681049150071834,0.41
291,0.0,0,0.0,0.0
292,0.0,0,0.0,0.0
293,0.0,0,0.0,0.0
294,0.0,0,0.0,0.0
295,0.0,0,0.0,0.0
296,0.0,0,0.0,0.0
297,0.0,0,0.0,0.0
298,0.0,0,0.0,0.0
299,0.0,0,0.0,0.0
300,0.0,0,0.0,0.0
301,-38.763226213371624,0,-0.6090806553342911,0.26
302,0.0,0,0.0,0.0
303,-14.490806553342889,0,-0.15227016383357278,0.185
304,-7.290806553342912,0,-0.15227016383357278,0.005
305,0.0,0,0.0,0.0
306,0.0,0,0.0,0.0
307,0.0,0,0.0,0.0
308,0.0,0,0.0,0.0
