Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
control,1,-74.1,0.0,0.5454545454545454,1.0,0.6363636363636364,4.30482616433755,0.21818181818181823,0.41340909090909084,0.07272727272727274
control,2,-11.199999999999998,0.0,0.5,1.0,0.7407407407407407,5.092592592592593,0.2962962962962963,0.30541072096627647,0.0
control,3,-71.5,0.0,0.5454545454545454,1.0,0.7272727272727273,4.5775534370648225,0.10909090909090911,0.45772727272727276,0.07272727272727274
control,4,-59.0,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.2748424723424724,0.0
control,5,-60.6,0.0,0.5,1.0,0.9,5.5,0.0,0.3173214285714286,0.0
control,6,-62.2,1.0,0.5,1.0,0.8666666666666667,5.285582307576427,0.072,0.3955238095238095,0.03333333333333333
control,7,-74.5,0.0,0.5192307692307693,1.0,0.8076923076923077,5.032811069527425,0.08076923076923077,0.32262591575091576,0.03076923076923077
control,8,-71.7,0.0,0.6,1.0,0.8,3.4706175615426114,0.24000000000000005,0.35698773448773446,0.16
control,9,-72.7,0.0,0.5357142857142857,1.0,0.9285714285714286,4.77522055769379,0.09285714285714286,0.3642148526077098,0.05714285714285715
control,10,-72.7,0.0,0.55,1.0,0.8,4.485308780771305,0.13,0.3803571428571429,0.08
control,11,-73.71,0.0,0.5454545454545454,0.9636363636363636,0.5454545454545454,4.57686129995649,0.12736363636363637,0.46375378787878785,0.07272727272727274
control,12,-71.32,0.0,0.5625,0.9,0.5,4.229732598916211,0.15025,0.438609375,0.1
control,13,-72.89999999999999,1.0,0.5227272727272727,1.0,0.7272727272727273,5.0191162288639015,0.06181818181818182,0.43229978354978355,0.08181818181818182
control,14,-72.31,0.0,0.53125,0.975,0.75,4.865342143720086,0.08131250000000001,0.42470386904761903,0.05
control,15,-71.7,0.0,0.625,1.0,0.5,2.963271951928264,0.30000000000000004,0.4083333333333333,0.2
control,16,-71.7,0.0,0.5294117647058824,1.0,0.8235294117647058,4.903122812218415,0.07058823529411766,0.4309663865546218,0.047058823529411764
control,17,-73.31,0.0,0.5416666666666666,0.9666666666666667,0.5833333333333334,4.653789524960114,0.11675,0.37409651228401225,0.06666666666666667
control,18,-59.4,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.29102140914640917,0.0
control,19,-59.2,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.27963913401413404,0.0
