Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
simbiosis,1,-60.2,0.0,0.5,1.0,0.8,5.4,0.03666666666666667,0.22946514134014132,0.0,0,0
simbiosis,2,-63.41,0.0,0.5,0.9866666666666667,0.8666666666666667,5.099767866363652,0.12700000000000003,0.22105866702741706,0.0,0,0
simbiosis,3,-63.68,0.0,0.5,0.8933333333333336,0.9,4.7981429309092105,0.23786666666666667,0.175934126984127,0.0,0,0
simbiosis,4,-61.6,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.18814746732026144,0.0,0,0
simbiosis,5,-64.47999999999999,0.0,0.5,0.8933333333333336,0.8666666666666667,5.0981429309092094,0.178,0.34451527777777774,0.0,0,0
simbiosis,6,-69.51,6.0,0.5,0.9866666666666667,0.8333333333333334,4.721543293439091,0.3834999999999998,0.41047048611111114,0.2,0,0
simbiosis,7,-62.8,0.0,0.5,1.0,0.8666666666666667,5.233333333333333,0.08000000000000002,0.21543876262626263,0.0,0,0
simbiosis,8,-61.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2079861111111111,0.0,0,0
simbiosis,9,-62.6,0.0,0.5,1.0,0.8666666666666667,5.166666666666667,0.1,0.18328800452929708,0.0,0,0
simbiosis,10,-64.6,0.0,0.5,1.0,0.8333333333333334,4.933333333333334,0.22666666666666668,0.18129173246917055,0.0,0,0
simbiosis,11,-61.0,0.0,0.5,1.0,0.8333333333333334,4.866666666666666,0.18999999999999997,0.21399609649609647,0.0,0,0
simbiosis,12,-62.4,0.0,0.5,1.0,0.9,5.233333333333333,0.08000000000000002,0.18165526217609557,0.0,0,0
simbiosis,13,-64.8,0.0,0.5,1.0,0.9333333333333333,4.666666666666667,0.3433333333333334,0.18459656084656081,0.0,0,0
simbiosis,14,-76.1,0.0,0.5208333333333334,1.0,0.875,4.3597249889441345,0.34166666666666673,0.20231014980655784,0.03333333333333333,1,0
simbiosis,15,-61.6,0.0,0.5,1.0,0.9,5.5,0.0,0.21988799283154123,0.0,0,0
simbiosis,16,-58.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.20212979182696678,0.0,0,0
simbiosis,17,-61.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.2872285353535353,0.0,0,0
simbiosis,18,-73.7,0.0,0.5555555555555556,1.0,1.0,4.45926663718436,0.16666666666666666,0.25458705118792835,0.08888888888888889,1,0
simbiosis,19,-63.8,0.0,0.5,1.0,0.9,4.933333333333334,0.19333333333333338,0.1995875420875421,0.0,0,0
simbiosis,20,-71.1,0.0,0.5416666666666666,1.0,0.9166666666666666,4.71944997788827,0.10833333333333334,0.2755106120731121,0.06666666666666667,1,0
