episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.1720768383829392,0.25,101112,4
2,1,0.0,Curriculum,19.099999999999998,19.099999999999998,10,0,30,False,0,0,0.14805219153934096,0.25,101112,4
3,1,0.0,Curriculum,19.39,19.39,1,0,30,False,0,0,0.12738176517877567,0.25,101112,4
4,1,0.0,Curriculum,20.369999999999997,20.369999999999997,3,0,30,False,0,0,0.10959725709800847,0.25,101112,4
5,1,0.0,Curriculum,21.58,21.58,2,1,30,False,0,0,0.09429574748433718,0.25,101112,4
6,1,0.0,Curriculum,18.97,18.97,23,0,30,False,0,0,0.08113057050030371,0.25,101112,4
7,1,0.0,Curriculum,20.509999999999998,20.509999999999998,9,0,30,False,0,0,0.06980346033948207,0.25,101112,4
8,1,0.0,Curriculum,21.64,21.64,15,1,30,False,0,0,0.06005779381703479,0.25,101112,4
9,1,0.0,Curriculum,23.189999999999998,23.189999999999998,1,2,30,False,0,0,0.05167277640144891,0.25,101112,4
10,1,0.0,Curriculum,115.08,115.08,11,2,16,True,0,0,0.047690413603058625,0.25,101112,4
11,1,0.0,Curriculum,115.77,115.77,2,1,7,True,0,0,0.04604607898863699,0.25,101112,4
12,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.04468184921422049,0.25,101112,4
13,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.04335803814468143,0.25,101112,4
14,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.0420734482752192,0.25,101112,4
15,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.040826917580095504,0.25,101112,4
16,1,0.0,Curriculum,114.77,114.77,2,0,7,True,0,0,0.039419231869171324,0.25,101112,4
17,1,0.0,Curriculum,113.19,113.19,1,0,15,True,0,0,0.03656405625649782,0.25,101112,4
18,1,0.0,Curriculum,112.99,112.99,1,2,26,True,0,0,0.03209626284083216,0.25,101112,4
19,1,0.0,Curriculum,23.19,23.19,1,2,30,False,0,0,0.027615117167791067,0.25,101112,4
20,1,0.0,Curriculum,115.99,115.99,0,1,6,True,0,0,0.02679695054227671,0.25,101112,4
21,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.026003024140804794,0.25,101112,4
22,1,0.0,Curriculum,114.79,114.79,1,2,17,True,0,0,0.023879005295517154,0.25,101112,4
23,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.02317153028954254,0.25,101112,4
24,1,0.0,Curriculum,116.99,116.99,0,2,6,True,0,0,0.02248501599268811,0.25,101112,4
25,1,0.0,Curriculum,117.98,117.98,1,3,6,True,0,0,0.021818841391740524,0.25,101112,4
26,1,0.0,Curriculum,21.97,21.97,2,1,30,False,0,0,0.018772586219347596,0.25,101112,4
27,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01821640159677518,0.25,101112,4
28,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.017676695328904212,0.25,101112,4
29,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01715297920343496,0.25,101112,4
30,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.016644779472573017,0.25,101112,4
31,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.016151636424482335,0.25,101112,4
32,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.015673103967434984,0.25,101112,4
33,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.015208749226281525,0.25,101112,4
34,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.014758152150876966,0.25,101112,4
35,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.014320905136108049,0.25,101112,4
36,1,0.0,Curriculum,115.77,115.77,2,1,8,True,0,0,0.013757993941962747,0.25,101112,4
37,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01335037910517069,0.25,101112,4
38,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.012954840873141938,0.25,101112,4
39,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.012571021446381858,0.25,101112,4
40,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.012198573626096994,0.25,101112,4
41,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.011837160500122899,0.25,101112,4
42,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.011486455138157128,0.25,101112,4
43,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.011146140296021703,0.25,101112,4
44,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.010815908128687568,0.25,101112,4
45,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.010495459911801388,0.25,101112,4
46,1,0.0,Curriculum,116.98,116.98,2,2,6,True,0,0,0.010184505771462805,0.25,101112,4
47,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,101112,4
