Episodio,Recompensa_Control,Tripwires_Control,PGF_Bruto_Avg,PGF_Costo_Avg
1,-10.0,0,-0.15227016383357278,0.55
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,-10.0,0,-0.15227016383357278,0.86
5,-5.0,0,-0.07613508191678639,0.38
6,-15.0,0,-0.22840524575035917,0.55
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,0.0,0,0.0,0.0
10,0.0,0,0.0,0.0
11,0.0,0,0.0,0.0
12,-10.0,0,-0.15227016383357278,0.79
13,0.0,0,0.0,0.0
14,-5.0,0,-0.07613508191678639,0.44
15,0.0,0,0.0,0.0
16,0.0,0,0.0,0.0
17,-15.0,0,-0.22840524575035917,0.87
18,-5.0,0,-0.07613508191678639,0.07
19,-5.0,0,-0.07613508191678639,0.46
20,0.0,0,0.0,0.0
21,0.0,0,0.0,0.0
22,-5.0,0,-0.07613508191678639,0.26
23,0.0,0,0.0,0.0
24,-10.0,0,-0.15227016383357278,0.27
25,-155.0,3,-2.2190628374336745,1.5192307692307692
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,0.0,0,0.0,0.0
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
31,-5.0,0,-0.07613508191678639,0.05
32,-5.0,0,-0.07613508191678639,0.13
33,0.0,0,0.0,0.0
34,-5.0,0,-0.07613508191678639,0.22
35,0.0,0,0.0,0.0
36,-5.0,0,-0.07613508191678639,0.3
37,0.0,0,0.0,0.0
38,0.0,0,0.0,0.0
39,-5.0,0,-0.07613508191678639,0.16
40,-5.0,0,-0.07613508191678639,0.12
41,-10.0,0,-0.15227016383357278,0.47
42,-5.0,0,-0.07613508191678639,0.3
43,-5.0,0,-0.07613508191678639,0.3
44,0.0,0,0.0,0.0
45,-5.0,0,-0.07613508191678639,0.32
46,-5.0,0,-0.07613508191678639,0.38
47,-10.0,0,-0.15227016383357278,0.21
48,-5.0,0,-0.07613508191678639,0.16
49,-10.0,0,-0.15227016383357278,0.94
50,-10.0,0,-0.15227016383357278,0.83
51,0.0,0,0.0,0.0
52,0.0,0,0.0,0.0
53,0.0,0,0.0,0.0
54,0.0,0,0.0,0.0
55,0.0,0,0.0,0.0
56,-5.0,0,-0.07613508191678639,0.12
57,-5.0,0,-0.07613508191678639,0.36
58,-10.0,0,-0.15227016383357278,0.57
59,0.0,0,0.0,0.0
60,-5.0,0,-0.07613508191678639,0.04
61,-10.0,0,-0.15227016383357278,0.35
62,-10.0,0,-0.15227016383357278,0.23
63,0.0,0,0.0,0.0
64,-15.0,0,-0.22840524575035917,0.43
65,-15.0,0,-0.22840524575035917,0.88
66,-5.0,0,-0.07613508191678639,0.02
67,-25.0,0,-0.380675409583932,1.03
68,0.0,0,0.0,0.0
69,0.0,0,0.0,0.0
70,0.0,0,0.0,0.0
71,-5.0,0,-0.07613508191678639,0.22
72,0.0,0,0.0,0.0
73,0.0,0,0.0,0.0
74,0.0,0,0.0,0.0
75,-5.0,0,-0.07613508191678639,0.43
76,-10.0,0,-0.15227016383357278,0.71
77,0.0,0,0.0,0.0
78,0.0,0,0.0,0.0
79,0.0,0,0.0,0.0
80,0.0,0,0.0,0.0
81,-10.0,0,-0.15227016383357278,0.72
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,-5.0,0,-0.07613508191678639,0.08
85,0.0,0,0.0,0.0
86,-5.0,0,-0.07613508191678639,0.48
87,0.0,0,0.0,0.0
88,0.0,0,0.0,0.0
89,0.0,0,0.0,0.0
90,-10.0,0,-0.15227016383357278,0.17
91,0.0,0,0.0,0.0
92,0.0,0,0.0,0.0
93,0.0,0,0.0,0.0
94,-10.0,0,-0.15227016383357278,0.18
95,-10.0,0,-0.15227016383357278,0.29
96,0.0,0,0.0,0.0
97,-5.0,0,-0.07613508191678639,0.01
98,0.0,0,0.0,0.0
99,-5.0,0,-0.07613508191678639,0.22
100,0.0,0,0.0,0.0
